0 	2985.8
5.00501e-05 	2985.8
0.0001001 	2985.8
0.00015015 	2985.8
0.0002002 	2985.8
0.00025025 	2985.8
0.0003003 	2985.8
0.00035035 	2985.8
0.0004004 	2985.8
0.00045045 	2985.8
0.000500501 	2985.8
0.000550551 	2985.8
0.000600601 	2985.8
0.000650651 	2985.8
0.000700701 	2985.8
0.000750751 	2985.8
0.000800801 	2985.8
0.000850851 	2985.8
0.000900901 	2985.8
0.000950951 	2985.8
0.001001 	2985.8
0.00105105 	2985.8
0.0011011 	2985.8
0.00115115 	2985.8
0.0012012 	3442.39
0.00125125 	4027.92
0.0013013 	4665.78
0.00135135 	4890.34
0.0014014 	4817.05
0.00145145 	4750.68
0.0015015 	4716.59
0.00155155 	4596.14
0.0016016 	4335.04
0.00165165 	3980.59
0.0017017 	3623.13
0.00175175 	3497.94
0.0018018 	3480.33
0.00185185 	3473.03
0.0019019 	3458.93
0.00195195 	3441.21
0.002002 	3423.39
0.00205205 	3408.69
0.0021021 	3398.86
0.00215215 	3394.75
0.0022022 	3396.4
0.00225225 	3403.19
0.0023023 	3413.89
0.00235235 	3426.81
0.0024024 	3440.16
0.00245245 	3452.3
0.0025025 	3461.92
0.00255255 	3468.32
0.0026026 	3471.4
0.00265265 	3471.64
0.0027027 	3469.92
0.00275275 	3467.25
0.0028028 	3464.59
0.00285285 	3462.6
0.0029029 	3461.63
0.00295295 	3461.63
0.003003 	3462.32
0.00305305 	3463.21
0.0031031 	3463.77
0.00315315 	3463.55
0.0032032 	3462.21
0.00325325 	3459.55
0.0033033 	3455.59
0.00335335 	3450.47
0.0034034 	3444.37
0.00345345 	3437.54
0.0035035 	3430.26
0.00355355 	3422.77
0.0036036 	3415.19
0.00365365 	3407.76
0.0037037 	3400.59
0.00375375 	3393.71
0.0038038 	3387.15
0.00385385 	3381
0.0039039 	3375.32
0.00395395 	3370.18
0.004004 	3365.55
0.00405405 	3361.49
0.0041041 	3357.97
0.00415415 	3354.99
0.0042042 	3352.46
0.00425425 	3350.22
0.0043043 	3348.13
0.00435435 	3345.97
0.0044044 	3343.5
0.00445445 	3340.48
0.0045045 	3336.61
0.00455455 	3331.76
0.0046046 	3325.78
0.00465465 	3318.49
0.0047047 	3309.98
0.00475475 	3300.36
0.0048048 	3289.8
0.00485485 	3278.56
0.0049049 	3266.92
0.00495495 	3255.33
0.00500501 	3244.18
0.00505506 	3233.88
0.00510511 	3224.94
0.00515516 	3217.94
0.00520521 	3213.25
0.00525526 	3211.28
0.00530531 	3212.34
0.00535536 	3216.64
0.00540541 	3223.66
0.00545546 	3232.79
0.00550551 	3243.12
0.00555556 	3253.35
0.00560561 	3262.2
0.00565566 	3268.62
0.00570571 	3271.57
0.00575576 	3270.83
0.00580581 	3266.62
0.00585586 	3259.28
0.00590591 	3249.61
0.00595596 	3238.76
0.00600601 	3227.88
0.00605606 	3218.68
0.00610611 	3212.65
0.00615616 	3211.27
0.00620621 	3216.26
0.00625626 	3226.81
0.00630631 	3241.37
0.00635636 	3256.04
0.00640641 	3265.46
0.00645646 	3264.13
0.00650651 	3246.83
0.00655656 	3215.07
0.00660661 	3172.31
0.00665666 	3126.44
0.00670671 	3082.53
0.00675676 	3040.66
0.00680681 	2997.62
0.00685686 	2985.8
0.00690691 	2985.8
0.00695696 	2985.8
0.00700701 	2985.8
0.00705706 	2985.8
0.00710711 	2985.8
0.00715716 	2985.8
0.00720721 	2985.8
0.00725726 	2985.8
0.00730731 	2985.8
0.00735736 	2985.8
0.00740741 	2985.8
0.00745746 	2985.8
0.00750751 	2985.8
0.00755756 	2985.8
0.00760761 	2985.8
0.00765766 	2985.8
0.00770771 	2985.8
0.00775776 	2985.8
0.00780781 	2985.8
0.00785786 	2985.8
0.00790791 	2985.8
0.00795796 	2985.8
0.00800801 	2985.8
0.00805806 	2985.8
0.00810811 	2985.8
0.00815816 	2985.8
0.00820821 	2985.8
0.00825826 	2985.8
0.00830831 	2985.8
0.00835836 	2985.8
0.00840841 	2985.8
0.00845846 	2985.8
0.00850851 	2985.8
0.00855856 	2985.8
0.00860861 	2985.8
0.00865866 	2985.8
0.00870871 	2985.8
0.00875876 	2985.8
0.00880881 	2985.8
0.00885886 	2985.8
0.00890891 	2985.8
0.00895896 	2985.8
0.00900901 	2985.8
0.00905906 	2985.8
0.00910911 	2985.8
0.00915916 	2985.8
0.00920921 	2985.8
0.00925926 	2985.8
0.00930931 	2985.8
0.00935936 	2985.8
0.00940941 	2985.8
0.00945946 	2985.8
0.00950951 	2985.8
0.00955956 	2985.8
0.00960961 	2985.8
0.00965966 	2985.8
0.00970971 	2985.8
0.00975976 	2985.8
0.00980981 	2985.8
0.00985986 	2985.8
0.00990991 	2985.8
0.00995996 	2985.8
0.01001 	2985.8
0.0100601 	2985.8
0.0101101 	2985.8
0.0101602 	2985.8
0.0102102 	2985.8
0.0102603 	2985.8
0.0103103 	2985.8
0.0103604 	2985.8
0.0104104 	2985.8
0.0104605 	2985.8
0.0105105 	2985.8
0.0105606 	2985.8
0.0106106 	2985.8
0.0106607 	2985.8
0.0107107 	2985.8
0.0107608 	2985.8
0.0108108 	2985.8
0.0108609 	2985.8
0.0109109 	2985.8
0.010961 	2985.8
0.011011 	2985.8
0.0110611 	2985.8
0.0111111 	2985.8
0.0111612 	2985.8
0.0112112 	2985.8
0.0112613 	2985.8
0.0113113 	2985.8
0.0113614 	2985.8
0.0114114 	2985.8
0.0114615 	2985.8
0.0115115 	2985.8
0.0115616 	2985.8
0.0116116 	2985.8
0.0116617 	2985.8
0.0117117 	2985.8
0.0117618 	2985.8
0.0118118 	2985.8
0.0118619 	2985.8
0.0119119 	2985.8
0.011962 	2985.8
0.012012 	2985.8
0.0120621 	2985.8
0.0121121 	2985.8
0.0121622 	2985.8
0.0122122 	2985.8
0.0122623 	2985.8
0.0123123 	2985.8
0.0123624 	2985.8
0.0124124 	2985.8
0.0124625 	2985.8
0.0125125 	2985.8
0.0125626 	2985.8
0.0126126 	2985.8
0.0126627 	2985.8
0.0127127 	2985.8
0.0127628 	2985.8
0.0128128 	2985.8
0.0128629 	2985.8
0.0129129 	2985.8
0.012963 	2985.8
0.013013 	2985.8
0.0130631 	2985.8
0.0131131 	2985.8
0.0131632 	2985.8
0.0132132 	2985.8
0.0132633 	2985.8
0.0133133 	2985.8
0.0133634 	2985.8
0.0134134 	2985.8
0.0134635 	2985.8
0.0135135 	2985.8
0.0135636 	2985.8
0.0136136 	2985.8
0.0136637 	2985.8
0.0137137 	2985.8
0.0137638 	2985.8
0.0138138 	2985.8
0.0138639 	2985.8
0.0139139 	2985.8
0.013964 	2985.8
0.014014 	2985.8
0.0140641 	2985.8
0.0141141 	2985.8
0.0141642 	2985.8
0.0142142 	2985.8
0.0142643 	2985.8
0.0143143 	2985.8
0.0143644 	2985.8
0.0144144 	2985.8
0.0144645 	2985.8
0.0145145 	2985.8
0.0145646 	2985.8
0.0146146 	2985.8
0.0146647 	2985.8
0.0147147 	2985.8
0.0147648 	2985.8
0.0148148 	2985.8
0.0148649 	2985.8
0.0149149 	2985.8
0.014965 	2985.8
0.015015 	2985.8
0.0150651 	2985.8
0.0151151 	2985.8
0.0151652 	2985.8
0.0152152 	2985.8
0.0152653 	2985.8
0.0153153 	2985.8
0.0153654 	2985.8
0.0154154 	2985.8
0.0154655 	2985.8
0.0155155 	2985.8
0.0155656 	2985.8
0.0156156 	2985.8
0.0156657 	2985.8
0.0157157 	2985.8
0.0157658 	2985.8
0.0158158 	2985.8
0.0158659 	2985.8
0.0159159 	2985.8
0.015966 	2985.8
0.016016 	2985.8
0.0160661 	2985.8
0.0161161 	2985.8
0.0161662 	2985.8
0.0162162 	2985.8
0.0162663 	2985.8
0.0163163 	2985.8
0.0163664 	2985.8
0.0164164 	2985.8
0.0164665 	2985.8
0.0165165 	2985.8
0.0165666 	2985.8
0.0166166 	2985.8
0.0166667 	2985.8
0.0167167 	2985.8
0.0167668 	2985.8
0.0168168 	2985.8
0.0168669 	2985.8
0.0169169 	2985.8
0.016967 	2985.8
0.017017 	2985.8
0.0170671 	2985.8
0.0171171 	2985.8
0.0171672 	2985.8
0.0172172 	2985.8
0.0172673 	2985.8
0.0173173 	2985.8
0.0173674 	2985.8
0.0174174 	2985.8
0.0174675 	2985.8
0.0175175 	2985.8
0.0175676 	2985.8
0.0176176 	2985.8
0.0176677 	2985.8
0.0177177 	2985.8
0.0177678 	2985.8
0.0178178 	2985.8
0.0178679 	2985.8
0.0179179 	2985.8
0.017968 	2985.8
0.018018 	2985.8
0.0180681 	2985.8
0.0181181 	2985.8
0.0181682 	2985.8
0.0182182 	2985.8
0.0182683 	2985.8
0.0183183 	2985.8
0.0183684 	2985.8
0.0184184 	2985.8
0.0184685 	2985.8
0.0185185 	2985.8
0.0185686 	2985.8
0.0186186 	2985.8
0.0186687 	2985.8
0.0187187 	2985.8
0.0187688 	2985.8
0.0188188 	2985.8
0.0188689 	2985.8
0.0189189 	2985.8
0.018969 	2985.8
0.019019 	2985.8
0.0190691 	2985.8
0.0191191 	2985.8
0.0191692 	2985.8
0.0192192 	2985.8
0.0192693 	2985.8
0.0193193 	2985.8
0.0193694 	2985.8
0.0194194 	2985.8
0.0194695 	2985.8
0.0195195 	2985.8
0.0195696 	2985.8
0.0196196 	2985.8
0.0196697 	2985.8
0.0197197 	2985.8
0.0197698 	2985.8
0.0198198 	2985.8
0.0198699 	2985.8
0.0199199 	2985.8
0.01997 	2985.8
0.02002 	2985.8
0.0200701 	2985.8
0.0201201 	2985.8
0.0201702 	2985.8
0.0202202 	2985.8
0.0202703 	2985.8
0.0203203 	2985.8
0.0203704 	2985.8
0.0204204 	2985.8
0.0204705 	2985.8
0.0205205 	2985.8
0.0205706 	2985.8
0.0206206 	2985.8
0.0206707 	2985.8
0.0207207 	2985.8
0.0207708 	2985.8
0.0208208 	2985.8
0.0208709 	2985.8
0.0209209 	2985.8
0.020971 	2985.8
0.021021 	2985.8
0.0210711 	2985.8
0.0211211 	2985.8
0.0211712 	2985.8
0.0212212 	2985.8
0.0212713 	2985.8
0.0213213 	2985.8
0.0213714 	2985.8
0.0214214 	2985.8
0.0214715 	2985.8
0.0215215 	2985.8
0.0215716 	2985.8
0.0216216 	2985.8
0.0216717 	2985.8
0.0217217 	2985.8
0.0217718 	2985.8
0.0218218 	2985.8
0.0218719 	2985.8
0.0219219 	2985.8
0.021972 	2985.8
0.022022 	2985.8
0.0220721 	2985.8
0.0221221 	2985.8
0.0221722 	2985.8
0.0222222 	2985.8
0.0222723 	2985.8
0.0223223 	2985.8
0.0223724 	2985.8
0.0224224 	2985.8
0.0224725 	2985.8
0.0225225 	2985.8
0.0225726 	2985.8
0.0226226 	2985.8
0.0226727 	2985.8
0.0227227 	2985.8
0.0227728 	2985.8
0.0228228 	2985.8
0.0228729 	2985.8
0.0229229 	2985.8
0.022973 	2985.8
0.023023 	2985.8
0.0230731 	2985.8
0.0231231 	2985.8
0.0231732 	2985.8
0.0232232 	2985.8
0.0232733 	2985.8
0.0233233 	2985.8
0.0233734 	2985.8
0.0234234 	2985.8
0.0234735 	2985.8
0.0235235 	2985.8
0.0235736 	2985.8
0.0236236 	2985.8
0.0236737 	2985.8
0.0237237 	2985.8
0.0237738 	2985.8
0.0238238 	2985.8
0.0238739 	2985.8
0.0239239 	2985.8
0.023974 	2985.8
0.024024 	2985.8
0.0240741 	2985.8
0.0241241 	2985.8
0.0241742 	2985.8
0.0242242 	2985.8
0.0242743 	2985.8
0.0243243 	2985.8
0.0243744 	2985.8
0.0244244 	2985.8
0.0244745 	2985.8
0.0245245 	2985.8
0.0245746 	2985.8
0.0246246 	2985.8
0.0246747 	2985.8
0.0247247 	2985.8
0.0247748 	2985.8
0.0248248 	2985.8
0.0248749 	2985.8
0.0249249 	2985.8
0.024975 	2985.8
0.025025 	2985.8
0.0250751 	2985.8
0.0251251 	2985.8
0.0251752 	2985.8
0.0252252 	2985.8
0.0252753 	2985.8
0.0253253 	2985.8
