0 	-3.44728e-20 	-0.887717 	4.55958e-19
5.00501e-05 	5.02232e-06 	-0.901005 	-0.0730069
0.0001001 	-2.78153e-06 	-0.963977 	-0.149271
0.00015015 	9.87434e-05 	-1.09988 	-0.22157
0.0002002 	4.25376e-05 	-1.20827 	-0.274528
0.00025025 	0.000152186 	-1.27269 	-0.31724
0.0003003 	0.000131732 	-1.33317 	-0.348922
0.00035035 	0.000117056 	-1.39102 	-0.369574
0.0004004 	0.000264177 	-1.44394 	-0.384396
0.00045045 	1.69232e-05 	-1.4953 	-0.384835
0.000500501 	0.000408744 	-1.53638 	-0.37187
0.000550551 	0.000175087 	-1.56259 	-0.353974
0.000600601 	0.000145189 	-1.57226 	-0.335102
0.000650651 	0.000181028 	-1.56574 	-0.328064
0.000700701 	1.74114e-05 	-1.55034 	-0.336226
0.000750751 	-2.00724e-05 	-1.52955 	-0.356663
0.000800801 	-5.90862e-05 	-1.51049 	-0.387288
0.000850851 	-8.32334e-06 	-1.49491 	-0.421127
0.000900901 	-9.03168e-05 	-1.47969 	-0.460533
0.000950951 	-0.000100762 	-1.47042 	-0.502563
0.001001 	-1.66827e-05 	-1.46528 	-0.540465
0.00105105 	-4.79603e-05 	-1.45905 	-0.57891
0.0011011 	-6.49786e-05 	-1.45995 	-0.617048
0.00115115 	-2.37928e-05 	-1.45689 	-0.651081
0.0012012 	-1.45334e-05 	-1.44757 	-0.690711
0.00125125 	1.9361e-05 	-1.43688 	-0.723495
0.0013013 	0.000154729 	-1.41157 	-0.744592
0.00135135 	6.60225e-05 	-1.37903 	-0.748788
0.0014014 	3.29968e-05 	-1.33973 	-0.756562
0.00145145 	0.000122739 	-1.30186 	-0.762937
0.0015015 	0.000181603 	-1.26425 	-0.768744
0.00155155 	9.73829e-05 	-1.22942 	-0.77257
0.0016016 	1.0735e-05 	-1.19805 	-0.775283
0.00165165 	6.07934e-05 	-1.16566 	-0.777771
0.0017017 	0.000216116 	-1.11902 	-0.775355
0.00175175 	0.000295487 	-1.07878 	-0.772468
0.0018018 	0.000110196 	-1.05313 	-0.76202
0.00185185 	3.22324e-05 	-1.03817 	-0.765143
0.0019019 	3.39716e-05 	-1.00828 	-0.764657
0.00195195 	0.000103082 	-0.981668 	-0.762559
0.002002 	0.000170911 	-0.954453 	-0.759975
0.00205205 	0.000206313 	-0.926898 	-0.756843
0.0021021 	0.000147099 	-0.900524 	-0.753144
0.00215215 	9.09085e-05 	-0.87464 	-0.749237
0.0022022 	3.87192e-05 	-0.849241 	-0.744962
0.00225225 	9.87491e-06 	-0.82443 	-0.740334
0.0023023 	5.5727e-05 	-0.800181 	-0.735329
0.00235235 	9.79548e-05 	-0.776505 	-0.729997
0.0024024 	0.000137283 	-0.753431 	-0.724359
0.00245245 	0.000173097 	-0.730928 	-0.718419
0.0025025 	0.000205531 	-0.709021 	-0.71219
0.00255255 	0.000188662 	-0.687686 	-0.705721
0.0026026 	0.000160961 	-0.666939 	-0.698996
0.00265265 	0.000136266 	-0.646778 	-0.692061
0.0027027 	0.000114576 	-0.627212 	-0.684934
0.00275275 	9.58054e-05 	-0.608235 	-0.67766
0.0028028 	8.01019e-05 	-0.589838 	-0.670227
0.00285285 	6.71178e-05 	-0.572014 	-0.662685
0.0029029 	5.7151e-05 	-0.554757 	-0.655046
0.00295295 	4.97571e-05 	-0.538043 	-0.647337
0.003003 	4.51635e-05 	-0.521852 	-0.63956
0.00305305 	4.31269e-05 	-0.506197 	-0.631747
0.0031031 	4.35205e-05 	-0.491054 	-0.623926
0.00315315 	4.64323e-05 	-0.476392 	-0.616087
0.0032032 	5.14246e-05 	-0.462213 	-0.60827
0.00325325 	5.88719e-05 	-0.448504 	-0.60043
0.0033033 	6.77331e-05 	-0.435223 	-0.592718
0.00335335 	7.97633e-05 	-0.422388 	-0.584925
0.0034034 	9.19598e-05 	-0.409979 	-0.577249
0.00345345 	0.000107628 	-0.397981 	-0.5696
0.0035035 	0.000123492 	-0.386353 	-0.561971
0.00355355 	0.000141383 	-0.375114 	-0.554475
0.0036036 	0.000160761 	-0.364251 	-0.547003
0.00365365 	0.000146133 	-0.353735 	-0.539612
0.0037037 	0.00011873 	-0.343552 	-0.532306
0.00375375 	9.07653e-05 	-0.333713 	-0.525089
0.0038038 	6.13082e-05 	-0.324202 	-0.517921
0.00385385 	3.13956e-05 	-0.314989 	-0.510859
0.0039039 	5.55096e-07 	-0.306074 	-0.503873
0.00395395 	3.09637e-05 	-0.297459 	-0.496991
0.004004 	6.31321e-05 	-0.289107 	-0.490224
0.00405405 	9.59129e-05 	-0.281037 	-0.483511
0.0041041 	0.000129085 	-0.27323 	-0.476898
0.00415415 	0.000114689 	-0.26565 	-0.470396
0.0042042 	7.67724e-05 	-0.258319 	-0.464007
0.00425425 	3.74442e-05 	-0.251274 	-0.457626
0.0043043 	1.7134e-06 	-0.244371 	-0.451422
0.00435435 	4.08985e-05 	-0.237698 	-0.445373
0.0044044 	8.12967e-05 	-0.231333 	-0.439247
0.00445445 	0.000118982 	-0.225159 	-0.433232
0.0045045 	8.65056e-05 	-0.219032 	-0.427533
0.00455455 	4.45536e-05 	-0.213141 	-0.421807
0.0046046 	1.0236e-06 	-0.207504 	-0.416112
0.00465465 	4.26021e-05 	-0.202101 	-0.410486
0.0047047 	8.41649e-05 	-0.196827 	-0.404986
0.00475475 	9.76979e-05 	-0.191618 	-0.399661
0.0048048 	5.33574e-05 	-0.18656 	-0.39447
